"","id","gender","nat","lang","age","ip","c_mt","w_id","f_t","t_ini","t_end","trials_n","version","id_p","trial","cond","ex1","ex2","ex3","fep","t_in","t1","t2","t_out","t_in_rep","t1_rep","t2_rep","t_out_rep","rt"
"4586",244,"M","United","English",1989,"74.75.53.61","59SJ4EK","AUEG21ZA6H6Q3",0.6,"13:01:45","13:05:15",22,"amb_A1",244,19,"dist","rouge","elephant","hawk","tortue","geko","mesange","emu","jellyfish",0,1,1,0,7258
"4588",246,"M","United","English",1960,"69.146.104.110","G6M59YV","A1CRE2Z623JZ6V",0.766667,"13:07:55","13:14:51",22,"amb_A1",246,1,"filler_yes","felis","snow_lep","red_panda","dog","leopard","panther","potiron","white_bear",1,1,0,0,31173
"4589",244,"M","United","English",1989,"74.75.53.61","59SJ4EK","AUEG21ZA6H6Q3",0.6,"13:01:45","13:05:15",22,"amb_A1",244,18,"filler_fep","paon","pinguouin","pelican","amanite1","tera","mesange","ara","swan",1,1,1,0,5445
"4594",244,"M","United","English",1989,"74.75.53.61","59SJ4EK","AUEG21ZA6H6Q3",0.6,"13:01:45","13:05:15",22,"amb_A1",244,20,"dist","horn","orchid","chestnut","baobab","cactus3","bouleau","peach","nenuphar",1,1,1,0,5305
"4596",244,"M","United","English",1989,"74.75.53.61","59SJ4EK","AUEG21ZA6H6Q3",0.6,"13:01:45","13:05:15",22,"amb_A1",244,21,"fep","cerf","chita","oryx","phacoch","lama","alces","bison","capincho",0,1,1,0,5972
"4600",246,"M","United","English",1960,"69.146.104.110","G6M59YV","A1CRE2Z623JZ6V",0.766667,"13:07:55","13:14:51",22,"amb_A1",246,5,"filler_fep","mesange","pinguouin","ara","taxus","chouette","dindon","macareux","cruentomycena",1,1,1,1,36167
"4601",246,"M","United","English",1960,"69.146.104.110","G6M59YV","A1CRE2Z623JZ6V",0.766667,"13:07:55","13:14:51",22,"amb_A1",246,6,"fep","wolf","tarsier","lycaon","chita","cheval","dog","ours","elephant",0,1,0,0,25086
"4603",246,"M","United","English",1960,"69.146.104.110","G6M59YV","A1CRE2Z623JZ6V",0.766667,"13:07:55","13:14:51",22,"amb_A1",246,7,"dist","capri","panda","bison","phacoch","lama","cow","oryx","porcupine",1,1,1,0,10568
"4604",246,"M","United","English",1960,"69.146.104.110","G6M59YV","A1CRE2Z623JZ6V",0.766667,"13:07:55","13:14:51",22,"amb_A1",246,9,"fep","hamster","wolf","rat","porcupine","tarsier","mouse","squirrel","frog",1,1,1,0,14899
"4605",246,"M","United","English",1960,"69.146.104.110","G6M59YV","A1CRE2Z623JZ6V",0.766667,"13:07:55","13:14:51",22,"amb_A1",246,8,"filler_fep","swan","paon","tera","starfish3","owl","dindon","chouette","rouge",1,1,1,1,12866
"4606",247,"M","United","English",1995,"99.52.109.69","XQZQGF4","AV2L8MRY80Q3F",0.333333,"13:10:33","13:14:25",22,"amb_A1",247,1,"filler_yes","felis","snow_lep","red_panda","dog","leopard","panther","potiron","lycaon",1,1,0,0,43411
"4608",247,"M","United","English",1995,"99.52.109.69","XQZQGF4","AV2L8MRY80Q3F",0.333333,"13:10:33","13:14:25",22,"amb_A1",247,15,"filler_no","porcupine","rat","beaver","calocera","squirrel","hyacinth","libellule","taxus",0,0,0,0,4798
"4611",247,"M","United","English",1995,"99.52.109.69","XQZQGF4","AV2L8MRY80Q3F",0.333333,"13:10:33","13:14:25",22,"amb_A1",247,6,"filler_yes","mesange","pelican","chouette","pachys","duck","rouge","dindon","perruche",1,1,1,0,5609
"4612",247,"M","United","English",1995,"99.52.109.69","XQZQGF4","AV2L8MRY80Q3F",0.333333,"13:10:33","13:14:25",22,"amb_A1",247,9,"dist","bison","black_bear","capri","hippopotame","lama","cow","cerf","rabbit",1,1,1,0,5921
"4613",247,"M","United","English",1995,"99.52.109.69","XQZQGF4","AV2L8MRY80Q3F",0.333333,"13:10:33","13:14:25",22,"amb_A1",247,22,"dist","baboon","rat","gorilla","tarsier","lemur","chimp","cacajao","hippopotame",1,1,1,0,6927
"4614",247,"M","United","English",1995,"99.52.109.69","XQZQGF4","AV2L8MRY80Q3F",0.333333,"13:10:33","13:14:25",22,"amb_A1",247,2,"fep","chouette","toad","hawk","tortue","geko","tera","emu","jellyfish2",0,1,1,0,7902
"4618",247,"M","United","English",1995,"99.52.109.69","XQZQGF4","AV2L8MRY80Q3F",0.333333,"13:10:33","13:14:25",22,"amb_A1",247,12,"fep","hamster","capri","rat","rabbit","tarsier","mouse","squirrel","frog",1,1,1,0,6889
"4619",247,"M","United","English",1995,"99.52.109.69","XQZQGF4","AV2L8MRY80Q3F",0.333333,"13:10:33","13:14:25",22,"amb_A1",247,11,"filler_no","rouge","tera","duck","owl","cassiopea","mycena3","starfish3","fomitopsis",0,0,0,0,5463
"4620",247,"M","United","English",1995,"99.52.109.69","XQZQGF4","AV2L8MRY80Q3F",0.333333,"13:10:33","13:14:25",22,"amb_A1",247,8,"fep","horn","juniperus","bouleau","cactus3","bux","oak","pears","cassiopea",0,1,0,0,7406
"4621",247,"M","United","English",1995,"99.52.109.69","XQZQGF4","AV2L8MRY80Q3F",0.333333,"13:10:33","13:14:25",22,"amb_A1",247,4,"filler_fep","iris","lilium","orchid","amblypigy","cephalantera","orchid2","hyacinth","beetle",1,1,1,0,8280
"4622",246,"M","United","English",1960,"69.146.104.110","G6M59YV","A1CRE2Z623JZ6V",0.766667,"13:07:55","13:14:51",22,"amb_A1",246,12,"dist","amanite1","morchella","amanite3","phellodon","calocera","amanite2","boletus","cassiopea",0,1,1,0,9759
"4623",246,"M","United","English",1960,"69.146.104.110","G6M59YV","A1CRE2Z623JZ6V",0.766667,"13:07:55","13:14:51",22,"amb_A1",246,20,"filler_yes","pelican","hawk","dindon","acropora","swan","mesange","paon","actinia",1,1,1,1,6962
"4624",247,"M","United","English",1995,"99.52.109.69","XQZQGF4","AV2L8MRY80Q3F",0.333333,"13:10:33","13:14:25",22,"amb_A1",247,20,"fep","tiger","beaver","chita","rhino","pig2","cat","lycaon","elephant",0,0,1,0,6768
"4626",246,"M","United","English",1960,"69.146.104.110","G6M59YV","A1CRE2Z623JZ6V",0.766667,"13:07:55","13:14:51",22,"amb_A1",246,11,"filler_no","mesange","pinguouin","ara","macareux","actinia","iris","bee","corynactis",0,0,0,0,9051
"4627",246,"M","United","English",1960,"69.146.104.110","G6M59YV","A1CRE2Z623JZ6V",0.766667,"13:07:55","13:14:51",22,"amb_A1",246,14,"filler_yes","swan","pelican","mesange","mycena2","ara","owl","tera","macareux",1,1,1,1,7544
"4628",247,"M","United","English",1995,"99.52.109.69","XQZQGF4","AV2L8MRY80Q3F",0.333333,"13:10:33","13:14:25",22,"amb_A1",247,3,"filler_yes","duck","swan","chouette","beetle","paon","mesange","perruche","tera",1,1,1,0,7595
"4629",247,"M","United","English",1995,"99.52.109.69","XQZQGF4","AV2L8MRY80Q3F",0.333333,"13:10:33","13:14:25",22,"amb_A1",247,13,"filler_yes","porcupine","mouse","squirrel","bee","beaver","capincho","hamster","cephalantera",1,1,1,0,7556
"4631",247,"M","United","English",1995,"99.52.109.69","XQZQGF4","AV2L8MRY80Q3F",0.333333,"13:10:33","13:14:25",22,"amb_A1",247,18,"dist","oak","edulis","bouleau","cactus","pachys","horn","apples","jellyfish3",0,1,0,0,4614
"4632",246,"M","United","English",1960,"69.146.104.110","G6M59YV","A1CRE2Z623JZ6V",0.766667,"13:07:55","13:14:51",22,"amb_A1",246,13,"dist","casuarius","salamandre","kiwi","tortue","geko","emu","owl","jellyfish2",1,1,0,0,14551
"4633",247,"M","United","English",1995,"99.52.109.69","XQZQGF4","AV2L8MRY80Q3F",0.333333,"13:10:33","13:14:25",22,"amb_A1",247,5,"filler_no","macareux","rouge","pelican","mesange","aster","geoglossum","starfish","diplora",0,0,0,0,5988
"4634",247,"M","United","English",1995,"99.52.109.69","XQZQGF4","AV2L8MRY80Q3F",0.333333,"13:10:33","13:14:25",22,"amb_A1",247,16,"dist","alces","tiger","oryx","lama","dromadaire","cerf","bison","lemur",0,1,1,0,4526
"4636",246,"M","United","English",1960,"69.146.104.110","G6M59YV","A1CRE2Z623JZ6V",0.766667,"13:07:55","13:14:51",22,"amb_A1",246,15,"fep","alces","toad","oryx","rhino","elephant","cerf","cow","jellyfish",0,1,1,0,10575
"4637",246,"M","United","English",1960,"69.146.104.110","G6M59YV","A1CRE2Z623JZ6V",0.766667,"13:07:55","13:14:51",22,"amb_A1",246,17,"fep","bouleau","lilium","oak","cactus2","pachys","chestnut","apples","cypre",1,1,1,1,13470
"4639",247,"M","United","English",1995,"99.52.109.69","XQZQGF4","AV2L8MRY80Q3F",0.333333,"13:10:33","13:14:25",22,"amb_A1",247,7,"filler_fep","rouge","macareux","perruche","spider","chouette","mesange","ara","dindon",0,1,1,0,10180
"4641",246,"M","United","English",1960,"69.146.104.110","G6M59YV","A1CRE2Z623JZ6V",0.766667,"13:07:55","13:14:51",22,"amb_A1",246,10,"dist","cactus3","cypre","cactus2","bux","hyacinth","cactus","gazania","jellyfish3",1,1,1,0,10961
"4642",247,"M","United","English",1995,"99.52.109.69","XQZQGF4","AV2L8MRY80Q3F",0.333333,"13:10:33","13:14:25",22,"amb_A1",247,10,"filler_fep","pelican","tera","hawk","horn","mesange","swan","perruche","rouge",1,1,1,0,7172
"4645",246,"M","United","English",1960,"69.146.104.110","G6M59YV","A1CRE2Z623JZ6V",0.766667,"13:07:55","13:14:51",22,"amb_A1",246,22,"filler_no","hygrophoropsis","boletus","mycena","cerf","mycena3","iguoine","mesange","macareux",0,0,0,1,6449
"4647",247,"M","United","English",1995,"99.52.109.69","XQZQGF4","AV2L8MRY80Q3F",0.333333,"13:10:33","13:14:25",22,"amb_A1",247,14,"fep","apples","hyacinth","pears","baobab","cactus","peach","chestnut","nenuphar",1,1,0,0,7122
"4650",247,"M","United","English",1995,"99.52.109.69","XQZQGF4","AV2L8MRY80Q3F",0.333333,"13:10:33","13:14:25",22,"amb_A1",247,21,"dist","cactus","nenuphar","cactus2","bux","orchid","cactus3","gazania","taxus",1,1,1,0,7427
"4652",246,"M","United","English",1960,"69.146.104.110","G6M59YV","A1CRE2Z623JZ6V",0.766667,"13:07:55","13:14:51",22,"amb_A1",246,18,"filler_no","paon","macareux","chouette","spider3","rouge","libellule2","cricket","amanite3",0,0,0,1,6193
"4653",246,"M","United","English",1960,"69.146.104.110","G6M59YV","A1CRE2Z623JZ6V",0.766667,"13:07:55","13:14:51",22,"amb_A1",246,16,"filler_fep","rouge","ara","mesange","baobab","macareux","pinguouin","tera","pelican",1,1,1,1,13222
"4654",247,"M","United","English",1995,"99.52.109.69","XQZQGF4","AV2L8MRY80Q3F",0.333333,"13:10:33","13:14:25",22,"amb_A1",247,17,"dist","cruentomycena","morchella","mycena3","fomitopsis","calocera","mycena","boletus","jellyfish",0,1,1,0,7387
"4657",246,"M","United","English",1960,"69.146.104.110","G6M59YV","A1CRE2Z623JZ6V",0.766667,"13:07:55","13:14:51",22,"amb_A1",246,19,"fep","chimp","giraffe","baboon","tarsier","porcupine","gorilla","cacajao","toad",0,1,1,0,10221
"4659",247,"M","United","English",1995,"99.52.109.69","XQZQGF4","AV2L8MRY80Q3F",0.333333,"13:10:33","13:14:25",22,"amb_A1",247,19,"fep","camel","baboon","lama","cheval","panda","dromadaire","giraffe","toad",0,1,1,0,10260
"4660",246,"M","United","English",1960,"69.146.104.110","G6M59YV","A1CRE2Z623JZ6V",0.766667,"13:07:55","13:14:51",22,"amb_A1",246,21,"fep","apples","iris","peach","baobab","cactus3","pears","chestnut","nenuphar",0,1,1,1,18014
"4666",250,"M","United","English",1985,"66.218.149.158","3GCKEJ","A28JSG3YS8U5P5",0.333333,"13:14:57","13:19:36",22,"amb_A1",250,2,"filler_fep","ara","paon","macareux","geoglossum","duck","hawk","dindon","montipora",1,1,1,0,15381
"4667",250,"M","United","English",1985,"66.218.149.158","3GCKEJ","A28JSG3YS8U5P5",0.333333,"13:14:57","13:19:36",22,"amb_A1",250,1,"filler_yes","felis","snow_lep","red_panda","dog","leopard","panther","potiron","lycaon",1,1,0,0,11530
"4669",250,"M","United","English",1985,"66.218.149.158","3GCKEJ","A28JSG3YS8U5P5",0.333333,"13:14:57","13:19:36",22,"amb_A1",250,11,"dist","pears","cypre","peach","cactus2","bux","apples","horn","cassiopea",1,1,1,0,6487
"4670",250,"M","United","English",1985,"66.218.149.158","3GCKEJ","A28JSG3YS8U5P5",0.333333,"13:14:57","13:19:36",22,"amb_A1",250,16,"filler_no","duck","dindon","swan","hawk","hyacinth","aleuria","libellule","spider2",0,0,0,0,5900
"4671",251,"F","United","English",1985,"76.100.29.91","MXWY98J","ASSDGKLK7DWH4",0.516667,"13:17:21","13:22:48",22,"amb_A1",251,2,"dist","peach","cypre","pears","cactus2","bux","apples","horn","cassiopea",1,1,1,0,15899
"4674",251,"F","United","English",1985,"76.100.29.91","MXWY98J","ASSDGKLK7DWH4",0.516667,"13:17:21","13:22:48",22,"amb_A1",251,13,"filler_fep","actinia","corynactis","anthopleura","chouette","diplora","montipora","acropora","perruche",0,1,0,1,14643
"4676",250,"M","United","English",1985,"66.218.149.158","3GCKEJ","A28JSG3YS8U5P5",0.333333,"13:14:57","13:19:36",22,"amb_A1",250,13,"filler_no","pinguouin","perruche","swan","taxus","paon","hyacinth2","amblypigy","cricket",0,0,0,0,7719
"4677",250,"M","United","English",1985,"66.218.149.158","3GCKEJ","A28JSG3YS8U5P5",0.333333,"13:14:57","13:19:36",22,"amb_A1",250,19,"filler_fep","porcupine","hamster","beaver","starfish2","mouse","capincho","squirrel","aleuria",1,0,1,0,8814
"4678",250,"M","United","English",1985,"66.218.149.158","3GCKEJ","A28JSG3YS8U5P5",0.333333,"13:14:57","13:19:36",22,"amb_A1",250,7,"filler_yes","macareux","owl","duck","hypocreopsis","hawk","tera","mesange","ara",1,1,1,0,9052
"4680",250,"M","United","English",1985,"66.218.149.158","3GCKEJ","A28JSG3YS8U5P5",0.333333,"13:14:57","13:19:36",22,"amb_A1",250,5,"fep","hawk","rhino","chouette","tortue","geko","tera","casuarius","jellyfish3",0,1,1,0,20504
"4682",251,"F","United","English",1985,"76.100.29.91","MXWY98J","ASSDGKLK7DWH4",0.516667,"13:17:21","13:22:48",22,"amb_A1",251,10,"filler_yes","dindon","macareux","owl","fly","tera","perruche","rouge","toxicodon",1,0,0,1,9953
"4683",250,"M","United","English",1985,"66.218.149.158","3GCKEJ","A28JSG3YS8U5P5",0.333333,"13:14:57","13:19:36",22,"amb_A1",250,12,"filler_fep","swan","pinguouin","chouette","libellule","mesange","ara","rouge","libellule2",1,1,1,0,8515
"4684",250,"M","United","English",1985,"66.218.149.158","3GCKEJ","A28JSG3YS8U5P5",0.333333,"13:14:57","13:19:36",22,"amb_A1",250,10,"fep","cerf","porcupine","oryx","rhino","tiger","alces","bison","elephant",1,1,1,0,11242
"4685",251,"F","United","English",1985,"76.100.29.91","MXWY98J","ASSDGKLK7DWH4",0.516667,"13:17:21","13:22:48",22,"amb_A1",251,5,"filler_fep","ara","duck","macareux","toxicodon","paon","dindon","hawk","owl",1,0,0,0,16594
"4686",250,"M","United","English",1985,"66.218.149.158","3GCKEJ","A28JSG3YS8U5P5",0.333333,"13:14:57","13:19:36",22,"amb_A1",250,8,"dist","mycena3","geoglossum","mycena","phellodon","calocera","mycena2","boletus","jellyfish",0,1,1,0,9558
"4688",250,"M","United","English",1985,"66.218.149.158","3GCKEJ","A28JSG3YS8U5P5",0.333333,"13:14:57","13:19:36",22,"amb_A1",250,3,"dist","bouleau","lilium","oak","cactus","pachys","chestnut","apples","cypre",1,1,0,0,18992
"4689",250,"M","United","English",1985,"66.218.149.158","3GCKEJ","A28JSG3YS8U5P5",0.333333,"13:14:57","13:19:36",22,"amb_A1",250,22,"fep","cactus","piceap","cactus2","orchid2","nymph","cactus3","peach","jellyfish2",0,1,0,0,6573
"4690",251,"F","United","English",1985,"76.100.29.91","MXWY98J","ASSDGKLK7DWH4",0.516667,"13:17:21","13:22:48",22,"amb_A1",251,9,"filler_no","hyacinth2","toxicodon","iris","ant_eater","orchid","okapi","wolf","urchin",0,0,0,1,6340
"4692",250,"M","United","English",1985,"66.218.149.158","3GCKEJ","A28JSG3YS8U5P5",0.333333,"13:14:57","13:19:36",22,"amb_A1",250,15,"filler_yes","mesange","tera","duck","jellyfish3","pelican","macareux","owl","perruche",1,1,1,0,6344
"4696",251,"F","United","English",1985,"76.100.29.91","MXWY98J","ASSDGKLK7DWH4",0.516667,"13:17:21","13:22:48",22,"amb_A1",251,3,"dist","cactus2","victoria","cactus3","bux","hyacinth2","cactus","aster","cypre",0,1,0,0,17145
"4697",251,"F","United","English",1985,"76.100.29.91","MXWY98J","ASSDGKLK7DWH4",0.516667,"13:17:21","13:22:48",22,"amb_A1",251,1,"filler_yes","felis","snow_lep","red_panda","dog","leopard","panther","potiron","white_bear",1,1,0,0,14923
"4699",251,"F","United","English",1985,"76.100.29.91","MXWY98J","ASSDGKLK7DWH4",0.516667,"13:17:21","13:22:48",22,"amb_A1",251,6,"dist","swan","elephant","owl","tortue","geko","ara","casuarius","jellyfish",1,0,0,0,12765
"4700",250,"M","United","English",1985,"66.218.149.158","3GCKEJ","A28JSG3YS8U5P5",0.333333,"13:14:57","13:19:36",22,"amb_A1",250,4,"dist","bouleau","pachys","chestnut","baobab","cactus3","horn","pears","hyacinth",0,1,0,0,9804
"4701",251,"F","United","English",1985,"76.100.29.91","MXWY98J","ASSDGKLK7DWH4",0.516667,"13:17:21","13:22:48",22,"amb_A1",251,4,"filler_fep","dindon","perruche","mesange","beetle","pelican","macareux","duck","rouge",1,1,1,1,14360
"4703",250,"M","United","English",1985,"66.218.149.158","3GCKEJ","A28JSG3YS8U5P5",0.333333,"13:14:57","13:19:36",22,"amb_A1",250,6,"fep","chimp","alces","baboon","tarsier","beaver","gorilla","cacajao","toad",0,1,1,0,15772
"4705",250,"M","United","English",1985,"66.218.149.158","3GCKEJ","A28JSG3YS8U5P5",0.333333,"13:14:57","13:19:36",22,"amb_A1",250,14,"dist","cactus2","victoria","cactus3","pachys","lilium","cactus","gazania","juniperus",0,1,0,0,8205
"4706",250,"M","United","English",1985,"66.218.149.158","3GCKEJ","A28JSG3YS8U5P5",0.333333,"13:14:57","13:19:36",22,"amb_A1",250,9,"fep","rat","oryx","hamster","porcupine","lemur","mouse","squirrel","frog",0,1,1,0,17509
"4707",253,"M","United","English",1991,"67.251.82.6","4YBJBGZ","A1C5SQZ045W0L5",0.366667,"13:20:11","13:25:02",22,"amb_A1",253,1,"filler_yes","felis","snow_lep","red_panda","dog","leopard","panther","potiron","white_bear",1,1,0,0,11731
"4711",250,"M","United","English",1985,"66.218.149.158","3GCKEJ","A28JSG3YS8U5P5",0.333333,"13:14:57","13:19:36",22,"amb_A1",250,20,"filler_yes","iris","colchique","hyacinth","moskito","orchid","orchid2","hyacinth2","cephalantera",1,1,1,0,8124
"4712",250,"M","United","English",1985,"66.218.149.158","3GCKEJ","A28JSG3YS8U5P5",0.333333,"13:14:57","13:19:36",22,"amb_A1",250,17,"fep","capri","wolf","cow","lama","dromadaire","bison","oryx","beaver",0,1,1,0,11301
"4713",251,"F","United","English",1985,"76.100.29.91","MXWY98J","ASSDGKLK7DWH4",0.516667,"13:17:21","13:22:48",22,"amb_A1",251,14,"fep","cactus2","nymph","cactus","pachys","orchid","cactus3","pears","juniperus",0,1,0,1,9384
"4714",250,"M","United","English",1985,"66.218.149.158","3GCKEJ","A28JSG3YS8U5P5",0.333333,"13:14:57","13:19:36",22,"amb_A1",250,21,"filler_no","macareux","duck","dindon","hawk","beetle","scorpio","morchella","night_butter",0,0,0,0,5228
"4715",251,"F","United","English",1985,"76.100.29.91","MXWY98J","ASSDGKLK7DWH4",0.516667,"13:17:21","13:22:48",22,"amb_A1",251,8,"fep","rat","zebra","hamster","porcupine","lemur","mouse","squirrel","elephant",1,1,0,0,16840
"4717",250,"M","United","English",1985,"66.218.149.158","3GCKEJ","A28JSG3YS8U5P5",0.333333,"13:14:57","13:19:36",22,"amb_A1",250,18,"dist","bison","dog","capri","hippopotame","pig","cow","alces","tarsier",1,1,1,0,7387
"4718",251,"F","United","English",1985,"76.100.29.91","MXWY98J","ASSDGKLK7DWH4",0.516667,"13:17:21","13:22:48",22,"amb_A1",251,15,"dist","capri","cat","bison","hippopotame","pig2","cow","cerf","capincho",0,1,1,0,10752
"4719",251,"F","United","English",1985,"76.100.29.91","MXWY98J","ASSDGKLK7DWH4",0.516667,"13:17:21","13:22:48",22,"amb_A1",251,7,"filler_no","giraffe","alces","oryx","cow","libellule2","cactus3","oak","spider",0,0,0,0,10168
"4720",251,"F","United","English",1985,"76.100.29.91","MXWY98J","ASSDGKLK7DWH4",0.516667,"13:17:21","13:22:48",22,"amb_A1",251,18,"fep","mycena3","morchella","mycena2","trametes","calocera","mycena","boletus","jellyfish2",0,1,1,0,12699
"4721",253,"M","United","English",1991,"67.251.82.6","4YBJBGZ","A1C5SQZ045W0L5",0.366667,"13:20:11","13:25:02",22,"amb_A1",253,2,"fep","tarsier","elephant","chimp","rhino","cheval","baboon","porcupine","frog",1,1,1,0,33647
"4722",251,"F","United","English",1985,"76.100.29.91","MXWY98J","ASSDGKLK7DWH4",0.516667,"13:17:21","13:22:48",22,"amb_A1",251,12,"fep","chita","cacajao","lion","rhino","pig","tiger","panda","frog",1,0,0,0,12573
"4723",251,"F","United","English",1985,"76.100.29.91","MXWY98J","ASSDGKLK7DWH4",0.516667,"13:17:21","13:22:48",22,"amb_A1",251,11,"dist","capri","black_bear","cow","lama","camel","bison","alces","beaver",0,1,0,0,7485
"4724",251,"F","United","English",1985,"76.100.29.91","MXWY98J","ASSDGKLK7DWH4",0.516667,"13:17:21","13:22:48",22,"amb_A1",251,19,"fep","bouleau","bux","oak","baobab","cactus","horn","apples","cephalantera",0,1,0,0,9489
"4725",251,"F","United","English",1985,"76.100.29.91","MXWY98J","ASSDGKLK7DWH4",0.516667,"13:17:21","13:22:48",22,"amb_A1",251,16,"filler_yes","hyacinth2","toxicodon","hyacinth","cocci","cephalantera","orchid2","iris","cricket",1,0,0,0,8212
"4726",251,"F","United","English",1985,"76.100.29.91","MXWY98J","ASSDGKLK7DWH4",0.516667,"13:17:21","13:22:48",22,"amb_A1",251,17,"filler_no","macareux","swan","tera","nymph","ara","mycena2","fomitopsis","acropora",0,0,0,1,6682
"4727",254,"F","United","English",1987,"76.177.121.216","C44TNKM","A2131NUJ7Y8NGZ",0.55,"13:20:48","13:25:20",22,"amb_A1",254,2,"dist","pears","orchid2","peach","baobab","cactus2","apples","bouleau","victoria",1,1,1,0,13087
